Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
0.406979687;8.053699493;3.124300003;-3.183399916;9.206376109
0.41690625;4.57859993;1.739499927;-0.496399999;4.922992004
0.426832812;0.452299982;-0.669799984;-0.342799991;0.877906103
0.436759375;0.045199998;-0.638000011;-0.519699991;0.824120825
0.446685937;0.195299998;-0.513099968;-0.239999995;0.59917749
0.456610937;0.979099989;-0.6426;-0.288399994;1.206128561
0.4665375;1.695199966;-1.027599931;-0.4736;2.03812696
0.476464062;1.385800004;-1.270499945;-0.582199991;1.968138356
0.486390625;0.667699993;-0.800999999;-0.121299997;1.04982759
0.496317187;0.0094;-0.477299988;-0.234799996;0.532010035
0.50624375;-0.4287;-0.450899988;0.0035;0.622179025
0.51616875;-0.417299986;-0.544499993;0.198299989;0.714102518
0.526095312;-0.783800006;-0.731299996;0.979099989;1.451819177
0.536021875;-0.327899992;-0.745799959;1.153999925;1.412604619
0.545948437;-0.359699994;-1.057299972;1.380899906;1.775993206
0.555875;-0.0176;-0.688699961;0.665199995;0.957657783
0.565801562;-0.712300003;-0.490699977;0.052999999;0.866583384
0.575728125;-0.91049999;-0.354900002;-0.232299998;1.004453848
0.585653125;-0.299699992;-0.249699995;-0.250499994;0.463595103
0.595579687;-0.261299998;-0.635399997;-0.21069999;0.718613478
0.60550625;-0.475400001;-1.273499966;-0.110999994;1.363865214
0.615432812;-0.334800005;-1.642399907;0.444299996;1.73406199
0.625359375;-0.034199998;-0.744699955;0.688699961;1.0149164
0.635285937;0.301599979;0.463999987;0.294400007;0.626841207
0.6452125;0.351999998;1.042999983;0.549399972;1.230281794
0.6551375;-0.1127;0.662499964;0.278799981;0.727555443
0.665064062;-0.047499999;0.0766;-0.081999995;0.121851587
0.674990625;0.999300003;0.0977;-0.870599985;1.328943234
0.684917187;1.425199986;0.434699982;-1.023800015;1.807851085
0.69484375;0.578299999;-0.039000001;-0.621299982;0.849685564
0.704770312;-0.074000001;-0.540099978;-0.568499982;0.787639649
0.714695312;-0.247199997;-0.943699956;-0.57980001;1.134832806
0.724621875;0.637199998;-0.652499974;-0.397199988;0.994760214
0.734548437;0.630599976;-0.558899999;0.055099998;0.844429717
0.744475;0.41929999;-0.646299958;0.413199991;0.874214133
0.754401562;1.10710001;-0.067400001;0.435299993;1.191511341
0.764328125;2.561199903;1.3829;-0.314599991;2.927649315
0.774253125;1.769099951;-0.416799992;-0.270500004;1.837554658
0.784179687;1.482299924;-1.145200014;-0.700999975;2.000024275
0.79410625;1.910299897;-0.825199962;-2.246999979;3.062549523
0.804032812;2.60739994;-0.710599959;-2.892400026;3.958467464
0.813959375;2.020400047;-0.722599983;-2.626499891;3.391558457
0.823885937;-0.50940001;-0.820199966;-2.163499832;2.369166072
0.8338125;-1.550400019;-0.943199992;-1.369499922;2.273520723
0.8437375;-1.124799967;-1.048099995;-0.577199996;1.642208391
0.853664062;-0.368599981;-0.818300009;-0.515699983;1.035097736
0.863590625;0.260399997;-0.623199999;0.121799998;0.686310161
0.873517187;0.053399999;-0.708400011;0.700599968;0.997758714
0.88344375;-0.0307;-0.711600006;0.914499998;1.159149388
0.893370312;-0.761299968;-0.715799987;0.946500003;1.409896989
0.903296875;-1.109899998;-0.640399992;1.30369997;1.828010877
0.913221875;-0.527399957;-0.104699999;0.862299979;1.016205716
0.923148437;-0.1602;0.203799993;-0.535600007;0.595034322
0.933075;0.043499999;0.0405;-1.702399969;1.703437159
0.943001562;-0.055499997;0.106699996;-2.004999876;2.008603904
0.952928125;0.150999993;-0.0178;-1.226899981;1.236285324
0.962854687;0.167999998;-0.140599996;0.353399992;0.415793113
0.97278125;-0.090499997;0.0074;1.326699972;1.329803679
0.98270625;-1.152499914;0.359400004;1.018899918;1.579740946
0.992632812;-1.791999936;0.574099958;-0.426599979;1.929466785
1.002559375;-1.550899982;0.511999965;-1.264500022;2.065525363
1.012485937;0.169;0.504700005;-0.566500008;0.777306474
1.0224125;1.021600008;-0.0274;0.061699998;1.023828221
1.032339062;0.561800003;-0.116099998;0.617599964;0.84292833
1.042265625;0.127199993;-0.601700008;0.3477;0.706482857
1.052192187;-0.061199997;0.376499981;-0.50879997;0.635904934
1.062117187;1.505499959;0.22829999;0.14729999;1.529819695
1.07204375;2.062199831;0.313600004;-0.865399957;2.258302502
1.081970312;2.326900005;-1.763599992;-1.397199988;3.236806508
1.091896875;1.358999968;-0.826099992;-2.110899925;2.642956792
1.101823437;2.263599873;-0.49969998;-2.162899971;3.17044488
1.111748437;3.146299839;-0.60769999;-1.62379992;3.592384742
1.121675;3.211299896;-0.77669996;-0.541199982;3.347925816
1.131601562;2.88139987;-1.175199986;0.270399988;3.123567891
1.141528125;2.370100021;-2.018899918;-4.906199932;5.810690902
1.151454687;1.069599986;-2.948599815;3.453799963;4.665513818
1.16138125;1.218299985;0.0167;9.436800003;9.51513153
1.171307812;1.133700013;-0.833599985;1.287799954;1.907509732
1.181232812;-3.448999882;0.597299993;-4.767099857;5.914187055
1.191159375;-2.264899969;1.07889998;-8.283299446;8.654874161
1.201085937;0.983999968;-0.638300002;-9.148399353;9.223279978
1.2110125;3.185199976;-1.335099936;-6.248799801;7.139712156
1.220939062;1.410300016;-1.954699993;-3.641899824;4.367291212
1.230864062;-0.979599953;-2.578299999;-1.823599935;3.306472996
1.240792187;-2.508899927;-2.787400007;5.125;6.350574985
1.250717187;0.070099995;-2.16899991;10.69379997;10.91177495
1.26064375;1.712899923;-0.637699962;8.418199539;8.614335196
1.270570312;0.743699968;-0.962499976;5.357800007;5.49413476
1.280520312;1.131399989;-0.803200006;3.74029994;3.989365843
1.290423437;2.67419982;-0.560199976;1.592899919;3.162672737
1.30035;4.074500084;-0.162799999;-0.784399986;4.152509857
1.310275;4.112499714;-0.118000001;-3.06340003;5.129424689
1.320201562;2.31340003;-1.247200012;-3.464599848;4.348652628
1.330128125;0.868999958;-1.847799897;-3.92599988;4.425268404
1.340054687;0.975499988;-1.837700009;-7.341799736;7.630908525
