Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
0.674989063;0.969999969;0.245299995;-0.730699956;1.238948931
0.684915625;0.743399978;0.189199999;-0.189899996;0.7902545
0.694842188;0.549600005;-0.0004;0.522000015;0.757987032
0.70476875;0.721300006;-0.090399995;0.892099977;1.150777227
0.714695313;0.948899984;-0.218799993;0.977899969;1.380062667
0.724621875;1.249199986;-0.14639999;0.68629998;1.432808859
0.734548438;0.166199997;-0.148800001;0.471699983;0.521789951
0.744473438;-0.63440001;-0.0106;0.245399997;0.680291769
0.7544;0.0189;0.056499999;-0.355499983;0.360457623
0.764326563;0.935499966;0.041999999;-0.533599973;1.077800129
0.774254688;1.050099969;0.0032;-0.313199997;1.095816783
0.784178125;0.572799981;-0.258699983;-0.155100003;0.647365052
0.794104688;0.327199996;0.098099999;-0.21859999;0.405548274
0.80403125;1.05400002;-0.112499997;-0.524299979;1.182566176
0.813957813;0.173599988;0.070500001;-0.066699997;0.198887143
0.823884375;0.033299997;0.127599999;-0.227799997;0.263217568
0.833809375;-0.087200001;0.258699983;-0.274499983;0.387143077
0.843735938;0.350199997;0.278999984;-0.549899995;0.709134003
0.8536625;0.500499964;0.252000004;-0.756899953;0.941754615
0.863589063;0.264099985;0.127199993;-0.705299973;0.763791001
0.873515625;0.167400002;0.039899997;-0.707699955;0.728322728
0.883442188;0.038399998;-0.294699997;-0.471199989;0.557092522
0.89336875;0.540300012;-0.320800006;-0.158899993;0.648140382
0.903295313;0.233599991;-0.537599981;0.045899998;0.587953659
0.913220313;-0.025899999;-0.515500009;0.388699979;0.646141426
0.923146875;-1.486799955;-1.29519999;1.162400007;2.288949737
0.933073438;-1.828299999;-1.355399966;-0.413899988;2.313245157
0.943;0.1954;0.4912;-0.736000001;0.906175812
0.952926563;0.152099997;0.728799999;-0.941799998;1.200529502
0.962853125;-0.402699977;-0.086499996;-0.0034;0.411899358
0.972778125;-0.070299998;0.052899998;-0.049799997;0.101096682
0.982704688;-0.039099999;0.2368;0.045699999;0.244318521
0.99263125;0.523499966;0.923299968;-1.530799985;1.862762368
1.002557813;-0.567299962;0.231699988;0.718999982;0.944709006
1.012484375;-0.630199969;-0.153200001;-0.510299981;0.825244395
1.022410938;-0.583099961;0.792299986;-0.968400002;1.380414212
1.0323375;-0.63440001;0.210299999;-0.682900012;0.955532254
1.0422625;-2.145099878;-2.372400045;0.240699992;3.207440093
1.052189063;0.821999967;2.031100035;-2.768100023;3.530358202
1.062115625;0.0008;2.077899933;-3.00909996;3.656822575
1.072042188;-1.109599948;0.259900004;2.143100023;2.427269611
1.08196875;-0.493499994;0.405900002;0.488700002;0.804440643
1.091895313;-1.162400007;0.904100001;-0.631900012;1.602456931
1.101820313;-1.037199974;0.821699977;-1.868199944;2.289354859
1.111746875;-0.465799987;0.848199964;-2.188699961;2.393077584
1.121673438;0.225299999;0.663800001;-1.692899942;1.832293848
1.1316;-0.0029;0.398699999;-0.443299979;0.596225604
1.141526563;-0.794699967;0.433599979;0.527700007;1.047866536
1.151453125;-1.243700027;0.385199994;0.572699964;1.422376196
1.161378125;-0.451999992;0.336999983;0.120999999;0.576640253
1.171304688;0.644899964;0.369599998;-0.262400001;0.788260035
1.18123125;0.161899999;0.352899998;-0.380499989;0.543626949
1.191157813;-0.370199978;0.430699974;-0.440999985;0.71904901
1.201084375;-0.114599995;0.340900004;-0.495799989;0.612506
1.211010938;0.302699983;0.188299999;-0.241699994;0.430700657
1.2209375;0.879999995;-0.023799999;0.550000012;1.038010811
1.2308625;0.336400002;0.224999994;1.375499964;1.433802674
1.240789063;0.348099977;0.129199997;1.04400003;1.108062406
1.250715625;0.022;0.205499992;0.251300007;0.325370466
1.260642188;-0.533299983;0.584100008;-1.060899973;1.32328774
1.27056875;-0.286300004;0.571399987;-2.635399818;2.711788679
1.280495313;0.566799998;0.57129997;-3.244299889;3.342622872
1.290421875;1.230499983;0.564899981;-2.963699818;3.258336816
1.300346875;1.279899955;0.324200004;-2.286399841;2.640241234
1.310273438;0.537499964;0.049599998;-1.700999975;1.78459163
1.3202;0.570800006;-0.519400001;-0.263399988;0.815456045
1.330126563;-0.320800006;-0.919499993;0.746499956;1.22705137
1.340053125;-0.0296;-1.753799915;0.890899956;1.96733145
1.349979688;1.775999904;-0.340299994;0.560400009;1.893152903
1.35990625;1.026899934;-0.707799971;0.827999949;1.497026449
1.36983125;0.057999998;-0.486099988;0.733999968;0.882277253
1.379757813;-0.538699985;-0.729999959;-0.095799997;0.912291211
1.389684375;-0.550099969;-0.919999957;-0.671999991;1.265145796
1.399610938;0.18339999;-0.890799999;-1.146399975;1.463349957
1.4095375;0.914799988;-0.931999981;-1.128999949;1.726303527
1.419464063;1.369599938;-1.027899981;-0.913199961;1.94070001
1.429390625;1.180199981;-1.219699979;-0.160899997;1.704825165
1.439315625;1.085500002;-1.401199937;0.739899993;1.920709118
1.449242188;1.409600019;-1.511600018;1.516899943;2.563765252
1.459167188;1.556699991;-1.604499936;2.076099873;3.050889311
1.469095313;1.753099918;-1.856099963;1.957699895;3.217305593
1.479021875;2.013299942;-2.154599905;1.833899975;3.472587871
1.488946875;2.206500053;-2.367499828;1.407599926;3.529169233
1.498873438;2.362900019;-2.633599997;1.158299923;3.723010093
1.5088;3.011099815;-2.890100002;0.574199975;4.212968755
1.518726563;3.802099943;-3.068099976;-0.528599977;4.914124477
1.528653125;4.086899757;-3.120399952;-1.310400009;5.306297548
1.538578125;4.287699699;-3.160099983;-1.684299946;5.586364374
1.54850625;3.721599817;-3.780399799;-1.565199971;5.530965449
1.55843125;3.198999882;-4.134200096;-0.249299988;5.233293529
1.568357813;2.944200039;-4.185599804;1.040099978;5.222008
1.578284375;2.979599953;-4.211899757;0.935899973;5.24347444
1.588210938;2.457499981;-4.367300034;0.479299992;5.034118018
