Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
1.45916875;-2.350999832;3.382099867;3.679199934;5.522889812
1.46909375;-2.415400028;3.885099888;3.553900003;5.79295811
1.479021875;-2.583600044;4.574999809;3.20630002;6.155158183
1.488946875;-2.624799967;4.632599831;3.068799973;6.145574776
1.498873437;-2.722499847;4.411999702;3.029099941;6.004431134
1.5088;-1.874199986;4.654799938;2.681999922;5.68971982
1.518725;-1.253000021;5.338999748;2.565799952;6.054606243
1.528651562;-0.598100007;5.742799759;2.139499903;6.157510254
1.538578125;0.233399987;4.703199863;1.435299993;4.922870157
1.548510937;1.064399958;3.566699982;1.072600007;3.873598689
1.558432812;1.240700006;3.314399958;1.409099936;3.809218583
1.568357812;0.743299961;2.588999987;1.584800005;3.125221083
1.578284375;0.361200005;1.166100025;1.701200008;2.093880651
1.588210937;0.022;-0.621299982;1.392699957;1.525159283
1.598135937;-0.273699999;-1.684899926;1.268999934;2.127007354
1.6080625;-0.455199987;-1.81309998;1.639199972;2.486265295
1.617990625;-0.421199977;-1.661899924;1.801499963;2.486910311
1.627917187;-0.53429997;-1.703499913;1.610099912;2.40412357
1.637842187;-0.044399999;-1.875399947;1.439700007;2.36470557
1.64776875;0.080899999;-1.847599983;1.546899915;2.41103087
1.65769375;0.307899982;-1.499899983;0.98299998;1.819558001
1.667620312;0.376699984;-1.136799932;0.523599982;1.307047782
1.677548437;0.560599983;-0.835199952;0.398999989;1.082142455
1.687473437;0.473799974;-0.764199972;0.0032;0.899165309
1.6974;0.099699996;-0.871499956;-0.161799997;0.891981783
1.707326562;-0.595799983;-0.84739995;-0.29429999;1.076882899
1.717251562;-1.349299908;-0.790600002;-0.440699995;1.624769242
1.727178125;-1.160099983;-0.230099991;0.246099994;1.208032774
1.737104687;-1.332599998;0.0199;0.502999961;1.424509644
1.74703125;-1.745899916;0.398099989;0.166500002;1.798436089
1.756957812;-1.849799991;1.077399969;0.456;2.188718049
1.766884375;-1.475499988;1.417199969;0.470799983;2.099335273
1.776810937;-1.217999935;1.436800003;0.1426;1.888981961
1.786735937;-0.575800002;1.672500014;-0.286899984;1.791958019
1.7966625;-0.090700001;2.065099955;-0.335799992;2.094188613
1.806589062;0.430899978;2.332999945;-0.175099999;2.37891226
1.816517187;0.746599972;2.396199942;-0.059299998;2.510518307
1.826442187;0.728899956;2.264400005;0.149700001;2.383529446
1.836370312;0.708099961;2.084800005;0.055299997;2.202465597
1.846295312;0.337300003;1.922899961;0.0713;1.953560658
1.856221875;0.334099978;1.988099933;0.326799989;2.042293409
1.866146875;0.301499993;1.8276999;0.622200012;1.954103893
1.876073437;-0.124299996;1.283299923;1.063199997;1.671138359
1.886;-0.473199993;0.718400002;1.268899918;1.533011349
1.895926562;-0.611000001;0.200899988;1.448599935;1.584968005
1.905853125;-0.49969998;0.259900004;1.642799973;1.736674936
1.915779687;0.096999995;0.592099965;1.938699961;2.02942083
1.925704687;0.163499996;0.483799994;1.569599986;1.65058741
1.935632812;0.315499991;0.101099998;1.184000015;1.229478544
1.945575;0.450800002;0.0121;1.128999949;1.215733497
1.955484375;0.434799999;-0.211999997;1.147400022;1.245199521
1.965410937;0.311800003;-0.637499988;0.903499961;1.148885397
1.9753375;0.61469996;-1.014599919;0.909999967;1.495115038
1.9852625;0.324599981;-0.798099995;1.129499912;1.420598043
1.995189062;0.033999998;-0.209999993;1.281899929;1.299431963
2.005115625;-0.095699996;-0.141499996;0.764199972;0.783059599
2.015042187;-0.506200016;-0.488499999;0.280999988;0.757516797
2.02496875;-1.287099957;-0.69569999;0.464699984;1.535112651
2.034895312;-1.685199976;-0.791000009;0.720399976;1.99613529
2.044821875;-1.501899958;-0.559300005;1.190599918;1.996508989
2.054746875;-1.255999923;-0.208299994;0.542800009;1.384036323
2.064673437;-1.311100006;-0.155299991;-0.052099999;1.321293201
2.0746;-0.231999993;0.591899991;0.805700004;1.026314812
2.084526562;-0.123599999;1.181100011;0.621499956;1.340349354
2.094453125;0.079700001;1.522799969;0.518999994;1.610786401
2.104379687;0.055399999;1.793799996;0.349599987;1.828389384
2.11430625;0.21509999;2.658299923;0.537899971;2.720691615
2.12423125;-0.0042;1.693099976;1.582700014;2.317659272
2.134157812;-0.161899999;0.798399985;1.357599974;1.583266192
2.144084375;1.016199946;4.977699757;2.633299828;5.722274476
2.154010937;0.8829;0.120799996;0.858899951;1.237664807
2.1639375;-0.337199986;-1.567799926;-0.17369999;1.613031966
2.173864062;-1.059999943;-0.456799984;0.197399989;1.170996524
2.183790625;-1.503099918;-0.765500009;0.082099997;1.688798401
2.193715625;-0.638799965;-0.027099999;-0.643999994;0.907488731
2.203642187;0.355199993;0.779100001;1.438599944;1.674136687
2.21356875;0.092299998;-0.1171;0.662899971;0.679461604
2.223495312;0.271499991;-0.754000008;-0.093999997;0.806885529
2.233421875;0.161299989;-0.493999988;-0.046699997;0.521761022
2.243348437;-0.191;0.157299995;0.513799965;0.57027598
2.253273437;0.177100003;0.583999991;0.5546;0.824622072
2.2632;0.259599984;0.435399979;0.231099993;0.557110851
2.273126562;0.203400001;0.521399975;0.163499996;0.583062383
2.283053125;0.103499994;0.826900005;0.287900001;0.881681506
2.292979687;-0.020099999;0.871699989;0.418300003;0.967077956
2.30290625;-0.070299998;0.893000007;0.657000005;1.110873579
2.312832812;-0.140900001;1.169099927;0.688199997;1.363915938
2.322757812;-0.106799997;1.45630002;0.501100004;1.543799599
2.332684375;0.142099991;1.50150001;0.406800002;1.562107849
2.342610937;0.229199991;1.346599936;0.16839999;1.37630759
2.3525375;0.130699992;1.096400023;0.185499996;1.119636435
2.362464062;0.329099983;0.938499987;0.313299984;1.042710844
2.372390625;0.407299995;0.794699967;0.361299992;0.96331667
2.382315625;0.258599997;0.747900009;0.373099983;0.874889695
2.392242187;-0.0403;0.348800004;0.233699992;0.421783379
2.40216875;-0.189099997;0.203400001;0.002;0.27773075
2.412095312;-0.233799994;0.076899998;0.059099998;0.253118266
2.422021875;-0.177999988;-0.2183;-0.162599996;0.325234753
2.431948437;-0.187199995;-0.540600002;-0.326499999;0.658706649
2.441875;-0.197899997;-0.67719996;-0.283699989;0.760427431
2.4518;-0.369299978;-0.840299964;-0.362199992;0.986749886
2.461726562;-0.549399972;-0.913699985;-0.351300001;1.122541617
2.471653125;-0.611199975;-0.918899953;-0.332399994;1.152576371
2.481579687;-0.440200001;-0.701900005;-0.296900004;0.880107534
2.49150625;-0.235100001;-0.362599999;-0.205299988;0.478433752
2.501432812;-0.114799999;-0.0032;-0.048999999;0.124861041
2.511357812;0.026099999;0.110099994;0.093499996;0.146783745
2.521284375;-0.0042;-0.0288;0.135499999;0.138590511
2.531210937;-0.195099995;-0.173500001;0.206;0.332569178
2.5411375;-0.216600001;-0.245999992;0.230599999;0.400759175
2.551064062;-0.288100004;-0.228399992;0.191499993;0.414536387
2.560990625;-0.551999986;-0.085999995;0.1954;0.59184554
2.570917187;-0.612100005;-0.117699996;0.290299982;0.687600018
2.580842187;-0.824699998;-0.25059998;0.288699985;0.908998415
2.59076875;-0.370900005;-0.422799975;0.041999999;0.563995241
2.600695312;-0.375099987;-0.220199987;0.662699997;0.792691189
2.610621875;-0.611899972;-0.058199998;0.428299993;0.749166003
2.620548437;-0.175699994;0.064499997;0.503300011;0.536974523
2.630473437;0.0911;0.0273;0.640199959;0.647225222
2.6404;0.288899988;-0.300099999;0.049899999;0.419539298
2.650326562;0.588;0.067099996;0.501100004;0.775466068
2.660253125;0.548599958;0.141499996;0.16399999;0.589813665
2.670179687;0.676099956;0.265599996;0.1611;0.744048196
2.680104687;0.907099962;0.355499983;0.27609998;1.012640992
2.690032812;0.969299972;0.089199997;0.1461;0.98429888
2.699959375;0.953299999;0.129999995;0.623199999;1.14632418
2.709884375;0.48119998;0.192399994;0.168300003;0.544881702
2.719810937;-0.038399998;0.434499979;0.442499995;0.621346149
2.7297375;-0.0087;0.868599951;0.802299976;1.182466413
2.739664062;-0.070299998;1.052999973;1.192299962;1.592272035
2.749590625;-0.333900005;0.105399996;0.510899961;0.619368341
2.759515625;1.44569993;0.015;1.482899904;2.071054179
2.76944375;0.710599959;-0.930899978;-2.619699955;2.869556573
2.77936875;0.488799989;-0.230700001;1.886299968;1.962211887
2.789295312;-0.342500001;-0.167899996;-0.637899995;0.743244955
2.799220312;-1.861599922;-1.798399925;0.254000008;2.600829207
2.809148437;-2.074100018;-1.03429997;-0.042099997;2.318068101
2.819073437;-1.583199978;0.138799995;0.716799974;1.743441944
2.829;-0.763599992;0.140799999;0.482499987;0.914174942
2.838926562;-0.184;-0.280099988;0.034600001;0.33691121
2.848853125;0.184100002;-0.426999986;-0.192900002;0.50342051
2.858779687;0.4208;-0.347799987;-0.484200001;0.729717145
2.868704687;0.440899998;-0.374899983;-0.674299955;0.88860747
2.87863125;3.114499807;-0.330799997;-0.698799968;3.209027747
2.888557812;-3.530599833;-1.724399924;-1.999499917;4.408706181
2.898484375;0.549399972;-1.823099971;-0.106299996;1.90704838
2.908410937;0.386799991;-0.787299991;-0.628499985;1.079105064
2.9183375;0.388899982;-0.722499967;-0.189099997;0.842026251
2.928264062;0.43599999;-0.514299989;0.441899985;0.806148911
2.938189062;0.425300002;-0.100899994;0.726999998;0.848286448
2.948115625;-0.035099998;-0.0051;1.021700025;1.02231549
2.958042187;-0.534699976;0.092500001;1.349699974;1.454699397
2.96796875;-0.736499965;-0.211899996;1.005200028;1.264025674
2.977895312;-1.289999962;-0.67930001;0.88349998;1.704734765
2.987821875;-1.115700006;-0.402899981;0.424400002;1.259853269
2.997748437;0.0139;-0.137799993;0.344099998;0.370927024
3.007673437;0.584299982;-0.0381;0.0634;0.588963189
3.017601562;0.29549998;-0.584599972;-0.815699995;1.046156703
3.027526562;0.365799993;-0.927599967;-0.557699978;1.142488774
3.037453125;0.272199988;-0.628199995;-0.173199996;0.706205569
3.047379687;0.377000004;-0.017999999;-0.011299999;0.377598587
3.05730625;-0.019099999;1.265900016;0.0255;1.266300877
3.06723125;-0.850099981;2.73239994;-0.286199987;2.875863322
3.077157812;-1.263000011;4.084700108;0.14639999;4.278010864
3.087084375;-1.205699921;4.887899876;-0.783299983;5.094981487
3.097010937;-1.224900007;4.609499931;-1.425099969;4.9778288
3.1069375;-1.341199994;3.144399881;-0.968099952;3.552926337
3.116864062;-0.82949996;2.106699944;-1.079100013;2.508129118
3.126790625;-0.591799974;1.50940001;-1.585099936;2.267389999
3.136715625;-0.952899992;0.0207;-2.24849987;2.442170869
3.146642187;-0.020099999;0.514299989;0.649500012;0.828709089
3.156570312;0.705199957;0.658800006;0.64139998;1.158757248
3.166495312;0.373999983;-1.14349997;0.057499997;1.204480975
3.176421875;0.875400007;-3.777099848;1.571399927;4.18355186
3.186348437;-0.7324;-4.225999832;-4.226799965;6.021737481
3.196275;0.039499998;-0.243900001;1.261799932;1.285763014
3.206201562;-0.681499958;1.494499922;3.057299852;3.470598593
3.216128125;-0.509499967;1.108399987;2.273099899;2.579752682
3.226053125;-0.720600009;0.746399999;2.445999861;2.65693294
3.235979687;-0.623899996;0.321500003;1.745499969;1.881324958
3.24590625;-0.542499959;-0.324000001;1.182899952;1.341094517
3.255832812;-0.0381;-1.059599996;0.281399995;1.096991211
3.265759375;0.521600008;-2.04189992;-0.284999996;2.126651558
3.275684375;0.995099962;-2.164700031;-0.596399963;2.455981082
3.285610937;0.942200005;-1.594699979;-0.340700001;1.883317648
3.2955375;0.966899991;-1.060400009;-0.371199995;1.482272987
3.305464062;1.189800024;-0.640199959;0.455300003;1.425755301
3.315390625;0.96509999;-0.178299993;0.226599991;1.007251922
3.325317187;0.661300004;0.197999999;0.465399981;0.832537588
3.33524375;-0.129199997;0.195599988;0.78490001;0.819158116
3.34516875;-0.557599962;0.184699997;0.401899993;0.711727062
3.355095312;-1.142400026;0.153499991;0.33069998;1.199167438
3.365021875;-1.422199965;0.454899997;0.0307;1.493495643
3.374948437;-1.224099994;0.577799976;0.34799999;1.397632856
3.384875;-1.160899997;0.251800001;-0.137400001;1.195813866
3.394801562;-0.842299998;-0.251199991;-0.379999995;0.95758588
3.404726562;-0.605499983;-0.355599999;-0.545899987;0.889431495
3.414653125;-0.123599999;-0.50029999;-0.478799999;0.703439037
3.424579687;-0.577499986;-0.270899981;-0.505499959;0.813893876
3.43450625;-0.206699997;0.370000005;0.35799998;0.554787237
3.444432812;0.355199993;1.002499938;0.456999987;1.157593257
3.454359375;0.341999978;1.047399998;0.694700003;1.302543218
3.464284375;0.135800004;0.916399956;1.041299939;1.393748931
3.474210937;-0.356999993;1.08039999;1.09920001;1.582072627
3.4841375;-0.224699989;0.679099977;0.745599985;1.033240631
3.494064062;-0.463;-0.067400001;0.267100006;0.538752423
3.503990625;-0.750099957;-0.149199992;-0.088500001;0.769897937
3.513917187;-0.398299992;-0.14639999;-0.591099977;0.727650345
3.52384375;-0.154699996;0.1567;-0.355199993;0.417916276
3.533770312;0.179099992;0.243299991;-0.270700008;0.405647861
3.543695312;0.278699994;0.416199982;-0.0058;0.500928889
3.553621875;0.0581;0.610000014;0.315699995;0.68930553
3.563548437;0.209999993;0.559000015;0.451799989;0.748801872
3.573475;0.291599989;0.586699963;0.247599989;0.700394999
3.583401562;0.077599995;0.339299977;0.210899994;0.406970565
3.593328125;0.033399999;-0.111899994;0.0173;0.118052779
3.603253125;0.062299997;-0.22829999;0.025599999;0.238028433
3.613179687;0.077299997;-0.469199985;-0.085900001;0.483221198
3.62310625;0.145599991;-0.682199955;-0.260600001;0.744653273
3.633032812;0.2447;-0.614600003;-0.263699979;0.712143898
3.642959375;0.261700004;-0.396799982;-0.074699998;0.48116235
3.652885937;0.418599993;-0.109499998;0.120899998;0.449258292
3.6628125;0.619300008;0.278799981;0.157700002;0.697231109
3.6727375;0.490799993;0.86619997;0.211599991;1.017821978
3.682664062;1.344099998;1.158100009;0.298500001;1.79913943
3.692590625;0.842299998;1.020200014;0.199999988;1.338012463
3.702517187;0.556100011;1.110599995;-0.2016;1.258301288
3.71244375;0.120999999;0.509899974;-0.209199995;0.564272648
3.722370312;-0.110599995;-0.782899976;-0.630199969;1.011096796
3.732295312;-1.167899966;-1.5273;-0.479299992;1.981505515
3.742221875;-1.833199978;-0.895099998;0.174899995;2.047539053
3.752148437;-1.077999949;-0.1655;1.002200007;1.48117487
3.762075;0.120499998;0.077599995;1.489599943;1.496479201
3.772001562;-1.635999918;-1.08949995;0.050499998;1.966228909
3.781928125;-0.961399972;-0.796399951;0.523000002;1.353540465
3.791854687;-1.06190002;-0.314500004;0.566199958;1.243834514
3.80178125;-1.088999987;-0.101300001;0.796199977;1.352818194
3.81170625;-1.223799944;-0.395300001;0.630199969;1.432166329
3.821632812;-1.363899946;-0.879599988;0.465399981;1.688347223
3.831559375;-0.916199982;-0.98029995;0.515100002;1.437267689
3.841485937;-0.569299996;-1.063199997;0.584999979;1.340418477
3.8514125;0.061999999;-0.910299957;0.429899991;1.008614898
3.8613375;0.238899991;-0.611999989;0.433799982;0.787273533
3.871264062;0.404499978;-0.204799995;0.138599992;0.47410255
3.881190625;0.449699998;-0.104099996;-0.024799999;0.462257436
3.891117187;0.802899957;0.034600001;-0.0233;0.80398283
3.90104375;0.406599998;0.252999991;-0.0015;0.478889136
3.91096875;0.376299977;0.264599979;-0.0285;0.460898114
3.920895312;0.70599997;-0.030999999;-0.247400001;0.748734745
3.930826562;0.633599997;-0.057099998;-0.199099988;0.666595957
3.940748437;0.345099986;-0.063299999;-0.258699983;0.435920373
3.950675;0.284700006;0.078599997;-0.056199998;0.300650117
3.960601562;0.247899994;0.153499991;-0.0933;0.306139746
3.970528125;0.450499982;-0.435399979;-0.376399994;0.730890095
3.980453125;0.171199992;-0.289099991;-0.040399998;0.338408632
3.990379687;0.138799995;0.3213;0.0779;0.358563158
4.000307812;0.0232;0.330300003;0.544799984;0.637529101
4.010232812;-0.140799999;-0.512399971;0.513499975;0.73895913
